Direction,District,Elevator,Floor,Garden,Id,Layout,Price,Region,Renovation,Size,Year 
南北,旧宫,有电梯,9,明悦湾,101102712879,2室2厅,475,大兴,简装,98.0,2011
南,旧宫,无电梯,6,清和园,101102712614,2室1厅,286,大兴,简装,75.0,1997
南北,西红门,,6,宏盛家园,101102576940,3室2厅,484,大兴,简装,107.0,2000
南北,黄村北,有电梯,11,顺驰领海,101102720798,3室2厅,643,大兴,简装,128.0,2008
南北,黄村中,,6,富强东里,101102561600,2室1厅,300,大兴,毛坯,74.0,1993
南北,西红门,无电梯,6,金荣园,101102624571,3室1厅,300,大兴,简装,79.0,1998
南北,观音寺,无电梯,4,观音寺小区,101102609837,6室2厅,970,大兴,其他,255.0,1994
南北,大兴其它,,9,格林云墅,101102231397,3室1厅,340,大兴,精装,88.0,2015
南北,亦庄,有电梯,7,远洋天著一期,101100961602,3室2厅,1120,大兴,精装,175.0,2011
南北,大兴其它,无电梯,6,德茂小区,101102418077,3室2厅,450,大兴,简装,110.0,2002
南北,大兴其它,,6,一品嘉园,101102475879,2室1厅,255,大兴,简装,89.0,2012
南北,黄村中,,11,兴丰家园,101102627519,3室2厅,488,大兴,简装,122.0,2003
南北,大兴其它,,18,蓝桥驿苑,101102660984,1室1厅,210,大兴,其他,55.0,2014
南北,西红门,有电梯,16,宏大南园,101102334912,3室1厅,549,大兴,简装,141.0,2006
南北,旧宫,,8,紫郡府,101102711182,3室1厅,800,大兴,其他,128.0,2014
南北,西红门,无电梯,6,兴海家园月苑,101101935189,3室2厅,510,大兴,精装,111.0,2006
南北,旧宫,无电梯,6,清和园东区,101102614495,2室1厅,375,大兴,其他,87.0,2000
东西,观音寺,无电梯,6,海子角东里,101102723926,3室1厅,280,大兴,其他,83.0,1995
南北,黄村北,有电梯,17,保利茉莉公馆,101102607019,3室2厅,640,大兴,简装,116.0,2012
南北,大兴其它,,10,金色漫香郡,101102395460,2室1厅,335,大兴,精装,89.0,2012
南北,亦庄,有电梯,7,金色漫香林二期,101102657473,2室2厅,515,大兴,简装,90.0,2010
东北,旧宫,有电梯,19,东亚五环国际,101102676813,3房间1卫,235,大兴,简装,98.0,2014
南北,黄村火车站,无电梯,6,林校北里,101102673679,2室1厅,260,大兴,其他,61.0,1994
南北,大兴其它,,8,金色漫香郡,101102693630,2室1厅,310,大兴,其他,90.0,2012
东西,枣园,,28,波普公社,101101871744,1房间1卫,760,大兴,简装,134.0,2012
东南,旧宫,有电梯,4,美利国际,101102748911,3房间1卫,238,大兴,简装,106.0,2005
南北,大兴其它,,9,格林云墅,101102066817,3室2厅,360,大兴,精装,89.0,2015
南北,大兴其它,,9,格林云墅,101102240513,3室2厅,333,大兴,精装,89.0,2014
南北,西红门,,4,九龙家园北区,101102618436,4室2厅,751,大兴,精装,163.0,1999
南北,观音寺,有电梯,18,宇丰苑,101102314891,2室1厅,470,大兴,精装,116.0,2007
南北,大兴其它,,6,天堂河,101102315367,2室1厅,320,大兴,简装,100.0,2007
南,西红门,有电梯,11,世嘉博苑,101102031530,2室1厅,498,大兴,简装,92.0,2009
南北,大兴其它,,6,首地浣溪谷,101101493029,3室2厅,610,大兴,精装,129.0,2014
南北,旧宫,无电梯,6,美然绿色家园,101102572954,4室2厅,695,大兴,其他,166.0,2001
南北,大兴其它,,14,联港城市广场,101102606224,2室1厅,300,大兴,其他,89.0,2013
南北,黄村北,,9,翡翠城一期,101102725752,4室2厅,970,大兴,精装,185.0,2002
南北,亦庄,,3,远洋天著一期,101102617276,5室2厅,2100,大兴,其他,375.0,2013
南北,大兴其它,,6,首地浣溪谷,101102467060,2室1厅,307,大兴,其他,82.0,2014
南北,大兴其它,,6,天堂河,101102402678,3室1厅,320,大兴,简装,120.0,2005
西,枣园,,7,马赛公馆,101102698219,2房间1卫,140,大兴,精装,49.0,2012
南北,枣园,无电梯,6,枣园小区,101102740476,2室1厅,320,大兴,简装,71.0,1996
南,黄村中,有电梯,18,黄村中里,101102743781,1室1厅,300,大兴,其他,69.0,2004
南北,枣园,有电梯,28,红木林,101102743403,3室2厅,740,大兴,精装,109.0,2013
南北,黄村中,,6,兴政西里,101101156025,2室1厅,310,大兴,简装,81.0,1994
西,黄村中,有电梯,19,清澄名苑北区,101102368293,1室1厅,360,大兴,其他,87.0,2006
南北,大兴其它,,6,金色漫香郡,101102512564,2室1厅,325,大兴,简装,91.0,2012
南,黄村中,,11,兴丰家园,101102070032,2室1厅,400,大兴,简装,95.0,2003
南北,枣园,无电梯,4,红木林,101100926824,5室3厅,1400,大兴,精装,203.0,2013
南北,旧宫,,17,中冶德贤公馆,101102309393,3室2厅,1027,大兴,精装,137.0,2016
南北,枣园,有电梯,6,那尔水晶城,101102630590,6室2厅,1167,大兴,精装,243.0,2004
南北,黄村火车站,无电梯,5,车站中里,101102700136,2室1厅,320,大兴,其他,85.0,1995
南北,大兴其它,,12,蓝桥驿苑,101102449523,1室1厅,210,大兴,其他,55.0,2014
南北,观音寺,,12,观音寺新区,101102733344,2室1厅,370,大兴,其他,86.0,2014
南西北,亦庄,,3,远洋天著一期,101101572997,4室2厅,2200,大兴,毛坯,377.0,2013
南北,亦庄,,3,远洋天著二期,101102038582,4室2厅,2600,大兴,毛坯,378.0,2014
北,天宫院,有电梯,28,珺悦国际,101102083102,2房间1卫,163,大兴,精装,63.0,2014
南北,高米店南,有电梯,7,华润公元九里,101102075293,6室3厅,2200,大兴,精装,362.0,2014
东,大兴其它,有电梯,11,i立方,101102468010,3房间1卫,123,大兴,其他,66.0,2012
南北,科技园区,,6,长丰园三区,101102648279,2室2厅,305,大兴,简装,95.0,2003
东西,枣园,无电梯,6,清源东里,101101948548,3室2厅,350,大兴,简装,122.0,1995
南北,亦庄,无电梯,4,金色漫香林一期,101102394398,3室2厅,725,大兴,简装,128.0,2009
南北,黄村中,,6,新居里,101102104724,2室2厅,310,大兴,精装,90.0,2001
南北,大兴其它,,9,首地浣溪谷,101102701046,2室1厅,310,大兴,精装,84.0,2014
东西,黄村北,无电梯,4,翡翠城二期,101102467867,2室1厅,620,大兴,精装,120.0,2004
南北,大兴其它,,8,金色漫香郡,101102383445,2室1厅,320,大兴,其他,90.0,2012
南北,大兴其它,,6,首地浣溪谷,101102610818,3室2厅,340,大兴,其他,94.0,2014
南北,大兴其它,,6,首地浣溪谷,101102399134,3室2厅,430,大兴,精装,115.0,2014
西,旧宫,有电梯,19,东亚五环国际,101102293756,3房间1卫,255,大兴,简装,92.0,2014
北,天宫院,有电梯,28,珺悦国际,101102471122,2房间1卫,155,大兴,精装,64.0,2014
南北,高米店南,,6,华润公元九里,101101705396,4室2厅,1490,大兴,精装,226.0,2012
南北,观音寺,,6,林海园,101102615588,2室1厅,270,大兴,简装,84.0,2006
南北,大兴其它,,5,天堂河,101102250026,2室1厅,240,大兴,简装,55.0,1987
南北,黄村北,有电梯,27,保利茉莉公馆,101102745200,2室1厅,505,大兴,简装,88.0,2010
南北,天宫院,有电梯,24,龙湖时代天街,101102565159,3室2厅,650,大兴,精装,144.0,2014
南北,枣园,有电梯,21,红木林,101102223282,4室2厅,1000,大兴,简装,154.0,2013
南北,大兴其它,,8,金色漫香郡,101102610860,2室1厅,345,大兴,其他,92.0,2012
南北,黄村北,,7,金惠园三里,101102717273,2室1厅,330,大兴,其他,69.0,1998
北,天宫院,有电梯,24,珺悦国际,101102568907,2房间1卫,160,大兴,其他,64.0,2014
南北,高米店南,有电梯,7,华润公元九里,101102046368,5室3厅,2200,大兴,精装,399.0,2012
南西北,西红门,,4,鸿坤林语墅,101102134067,4室3厅,2960,大兴,精装,375.0,2015
南北,天宫院,有电梯,28,珺悦国际,101102684411,4房间2卫,405,大兴,精装,157.0,2014
南北,大兴其它,,9,金色漫香郡,101102720260,2室1厅,310,大兴,其他,90.0,2012
南北,科技园区,,2,春泽院,101101491352,6室2厅,1660,大兴,简装,365.0,1999
南北,枣园,无电梯,6,枣园北里,101101697479,2室1厅,300,大兴,简装,76.0,1995
西,大兴其它,有电梯,14,首座御园二区二期,101102580364,1室1厅,266,大兴,毛坯,78.0,2015
南北,观音寺,,6,双河南里,101102335350,2室1厅,263,大兴,精装,67.0,1996
南北,黄村中,无电梯,6,黄村西里,101102686551,2室1厅,316,大兴,简装,79.0,1990
南北,黄村中,无电梯,5,黄村西里,101102720113,2室1厅,260,大兴,简装,56.0,1986
南北,大兴其它,,6,一品嘉园,101101131731,3室2厅,350,大兴,简装,139.0,2010
南北,西红门,有电梯,16,鸿坤理想城礼域府,101100591247,4室2厅,1020,大兴,简装,178.0,2011
南北,黄村北,无电梯,5,青岛嘉园,101102073648,5室3厅,1100,大兴,精装,258.0,2002
南北,高米店南,有电梯,6,华润公元九里,101101054073,5室3厅,1600,大兴,精装,337.0,2012
南北,大兴其它,,6,首地浣溪谷,101102721367,2室1厅,291,大兴,精装,83.0,2014
南北,天宫院,,26,住总万科橙,101102736150,3室1厅,456,大兴,精装,93.0,2015
北,观音寺,有电梯,24,海悦公馆,101102577307,1室0厅,196,大兴,简装,40.0,2014
东北,旧宫,有电梯,20,东亚五环国际,101101875277,3房间1卫,240,大兴,简装,98.0,2014
南北,大兴其它,,6,首地浣溪谷,101102642991,3室1厅,340,大兴,其他,93.0,2014
南北,黄村中,有电梯,13,时代龙和,101102644282,3室2厅,760,大兴,精装,180.0,2007
南北,大兴其它,,6,金色漫香郡,101102581564,3室2厅,508,大兴,其他,137.0,2012
西,天宫院,有电梯,8,珺悦国际,101102400913,3房间2卫,248,大兴,精装,103.0,2014
南,西红门,有电梯,18,鸿坤理想城大满贯,101102718586,2室1厅,326,大兴,精装,69.0,2010
南北,西红门,,6,瑞海家园二区,101102722798,2室1厅,420,大兴,简装,97.0,2003
南北,天宫院,有电梯,18,龙湖时代天街,101101696496,3室2厅,680,大兴,精装,210.0,2014
西,高米店南,有电梯,9,兴创D标,101102444704,2房间2卫,190,大兴,其他,42.0,2011
南北,旧宫,,6,云龙家园,101102554786,2室1厅,310,大兴,其他,73.0,2004
南北,西红门,无电梯,6,瑞海家园三区,101102672173,3室1厅,519.5,大兴,简装,123.0,2004
南北,枣园,无电梯,6,枣园北里,101102258039,3室2厅,410,大兴,其他,111.0,2000
南北,西红门,无电梯,6,兴海家园星苑,101102166348,2室1厅,389,大兴,简装,83.0,2004
西北,大兴其它,有电梯,8,金色漫香郡,101102459124,2室2厅,280,大兴,精装,75.0,2012
南北,大兴其它,,15,联港城市广场,101102655635,2室2厅,295,大兴,其他,91.0,2012
西南,高米店南,有电梯,15,华润公元九里,101102527187,2室1厅,635,大兴,精装,101.0,2014
西,黄村中,有电梯,19,清澄名苑北区,101102679659,2室1厅,420,大兴,精装,127.0,2006
南,枣园,无电梯,6,滨河东里,101102578920,1室1厅,190,大兴,简装,41.0,1988
南北,枣园,无电梯,6,滨河东里,101102210861,2室1厅,250,大兴,简装,71.0,1985
东西,天宫院,有电梯,25,龙湖时代天街,101102011737,2室1厅,340,大兴,简装,86.0,2014
东西,天宫院,,26,龙湖时代天街,101102608985,2室1厅,330,大兴,简装,85.0,2014
南北,枣园,有电梯,15,枣园尚城,101102294521,1室1厅,280,大兴,简装,65.0,2009
南北,西红门,无电梯,6,瑞海家园三区,101102749611,3室2厅,500,大兴,精装,125.0,2004
南,大兴开发区,,6,泰中花园,101102631617,1室1厅,269,大兴,简装,70.0,1997
南西北,西红门,,20,鸿坤理想城礼域府,101102745856,2室1厅,520,大兴,精装,91.0,2010
南北,黄村火车站,无电梯,6,车站中里,101102730453,2室2厅,289,大兴,精装,75.0,1997
西南,亦庄,有电梯,9,金色漫香林四期,101102528326,2室1厅,485,大兴,精装,75.0,2010
东西,黄村火车站,无电梯,6,林校北里,101101669722,2室1厅,230,大兴,简装,64.0,1993
南北,黄村中,无电梯,6,华昱家园,101102404854,3室2厅,773,大兴,其他,157.0,2002
南北,高米店南,有电梯,6,旭辉紫郡,101102578602,4室2厅,1400,大兴,精装,175.0,2012
南北,高米店南,有电梯,15,华润公元九里,101102392979,8室3厅,2580,大兴,精装,414.0,2012
南北,亦庄,无电梯,4,金色漫香林五期,101102630549,3室2厅,850,大兴,其他,146.0,2011
南北,黄村火车站,无电梯,6,林校北里,101101763389,2室1厅,239,大兴,精装,61.0,1994
西,黄村中,有电梯,15,阳光乐府,101102314189,1室1厅,320,大兴,简装,68.0,2009
北,观音寺,,24,海悦公馆,101102508126,1室0厅,200,大兴,其他,40.0,2014
南,枣园,有电梯,16,枣园尚城,101102320058,1室1厅,280,大兴,简装,61.0,2009
427.5平米,西红门,精装,3,鸿坤林语墅,101102023530,叠拼别墅,3150,大兴,南北,4.0,2015
361.8平米,西红门,精装,4,鸿坤林语墅,101102460862,叠拼别墅,2380,大兴,南北,4.0,2015
南北,枣园,,7,枣园小区,101102546903,5室2厅,660,大兴,精装,173.0,1999
南北,观音寺,,6,林海园,101101377250,3室1厅,320,大兴,精装,100.0,2002
西,天宫院,有电梯,8,珺悦国际,101102669504,3房间2卫,265,大兴,精装,111.0,2014
东西,枣园,无电梯,6,清源西里,101102536932,1室1厅,252,大兴,简装,42.0,1990
东西,天宫院,有电梯,25,龙湖时代天街,101102325237,2室1厅,340,大兴,其他,87.0,2014
东西,天宫院,有电梯,25,龙湖时代天街,101102570775,2室1厅,360,大兴,其他,87.0,2014
南北,枣园,无电梯,6,滨河东里,101102168492,2室1厅,250,大兴,简装,57.0,1994
南北,黄村火车站,,6,兴水家园,101102457970,3室2厅,500,大兴,简装,136.0,2006
南北,旧宫,无电梯,6,清和园东区,101102731337,3室2厅,490,大兴,简装,130.0,2001
南北,天宫院,有电梯,26,明发雅苑,101102258341,3室2厅,530,大兴,其他,119.0,2015
南北,天宫院,有电梯,26,明发雅苑,101102307424,3室1厅,450,大兴,其他,118.0,2015
南北,西红门,,6,同兴园,101102736363,2室1厅,290,大兴,简装,71.0,1997
南北,观音寺,无电梯,6,观音寺新区,101102200241,4室2厅,500,大兴,简装,176.0,2002
南北,黄村北,有电梯,9,顺驰领海,101102318538,3室2厅,660,大兴,其他,134.0,2010
南,大兴其它,,5,天堂河,101101640753,2室1厅,205,大兴,精装,51.0,1980
南北,黄村中,,6,新安里,101101760938,2室1厅,340,大兴,简装,84.0,2003
东,枣园,,25,波普公社,101101939262,2房间1卫,200,大兴,精装,63.0,2012
东,大兴其它,有电梯,12,i立方,101102487539,2房间1卫,155,大兴,精装,62.0,2014
南北,高米店南,,6,华润公元九里,101102407338,7室2厅,2300,大兴,精装,399.0,2012
西南,枣园,有电梯,21,红木林,101102252437,1室1厅,280,大兴,精装,44.0,2013
南北,黄村中,,6,新居里,101101641874,3室1厅,480,大兴,精装,140.0,2004
南北,观音寺,,6,林海园,101102711139,2室1厅,259,大兴,精装,85.0,2000
南北,黄村中,,6,新安里,101102155843,3室2厅,450,大兴,简装,126.0,2000
南北,西红门,,6,兴都苑,101102720694,4室2厅,650,大兴,精装,155.0,1999
北,黄村中,,12,兴政东里,101102458424,3室1厅,350,大兴,简装,112.0,2000
南北,大兴其它,无电梯,6,鹿海园三里,101102632318,1室1厅,290,大兴,简装,59.0,2005
南,枣园,有电梯,17,枣园尚城,101102369951,1室1厅,270,大兴,精装,60.0,2009
南北,枣园,无电梯,6,滨河西里北区,101101086780,3室1厅,360,大兴,简装,93.0,1994
南北,大兴其它,,9,金色漫香郡,101102506103,2室1厅,310,大兴,简装,90.0,2012
南北,大兴其它,,6,隆盛园,101101283163,2室2厅,263,大兴,简装,101.0,2000
西南,枣园,有电梯,16,首邑溪谷,101100980791,2室1厅,535,大兴,精装,72.0,2012
南,大兴其它,,10,金色漫香郡,101102582791,2室1厅,318,大兴,其他,84.0,2012
南,大兴其它,,6,天堂河,101102286895,1室1厅,195,大兴,精装,46.0,1988
南北,枣园,无电梯,6,滨河西里北区,101102094174,3室2厅,418,大兴,精装,99.0,1996
南北,高米店南,,6,华润公元九里,101102710773,4室2厅,1350,大兴,其他,178.0,2012
南北,大兴其它,,6,天堂河,101102219702,2室1厅,240,大兴,精装,70.0,1989
东南北,枣园,,28,首邑溪谷,101102722566,3室1厅,620,大兴,精装,117.0,2012
南北,枣园,,9,盛芳茗苑,101102723759,2室1厅,480,大兴,其他,92.0,2007
南北,黄村北,无电梯,5,青岛嘉园,101102452715,5室3厅,950,大兴,简装,246.0,2002
东,枣园,有电梯,7,马赛公馆,101102526657,2房间1卫,138,大兴,其他,48.0,2012
东南,大兴开发区,无电梯,6,泰中花园,101102642925,3室1厅,360,大兴,简装,154.0,1997
西南,枣园,有电梯,16,首邑溪谷,101102687328,3室1厅,496,大兴,毛坯,73.0,2012
南北,大兴其它,有电梯,12,首座御园二区二期,101102589673,3室1厅,455,大兴,其他,116.0,2015
南西,大兴其它,有电梯,14,首座御园二区二期,101102615424,1室1厅,320,大兴,其他,80.0,2015
东西,天宫院,有电梯,25,龙湖时代天街,101102621901,2室1厅,340,大兴,简装,86.0,2014
东南北,黄村火车站,,6,车站北里,101102379717,4室1厅,390,大兴,简装,99.0,2001
东南南,高米店南,有电梯,15,华润公元九里,101102173333,1室1厅,520,大兴,精装,82.0,2014
南西北,高米店南,有电梯,6,旭辉紫郡,101102565194,3室2厅,980,大兴,精装,165.0,2012
南北,黄村火车站,,6,兴水家园,101102399520,2室1厅,350,大兴,其他,81.0,2006
南西北,观音寺,无电梯,6,双河南里,101102570684,2室1厅,300,大兴,简装,85.0,1997
南北,高米店南,无电梯,6,康盛园,101101987522,2室1厅,265,大兴,简装,71.0,1998
西,大兴其它,有电梯,14,首座御园二区二期,101102491013,2室1厅,350,大兴,其他,80.0,2015
南北,枣园,无电梯,6,滨河西里,101102549628,3室1厅,350,大兴,精装,81.0,1993
东北,天宫院,有电梯,26,明发雅苑,101101116543,2室1厅,310,大兴,其他,71.0,2015
西,枣园,有电梯,18,彩虹新城,101102246031,1室1厅,281.4,大兴,简装,53.0,2008
东南北,枣园,无电梯,6,丽园A区,101102451108,3室2厅,660,大兴,其他,151.0,2003
西北,旧宫,有电梯,15,亦庄北岸,101102117165,1室1厅,300,大兴,简装,63.0,2008
北,观音寺,,24,海悦公馆,101102446524,1室1厅,200,大兴,简装,40.0,2014
东西,天宫院,有电梯,25,龙湖时代天街,101102086775,2室1厅,350,大兴,简装,87.0,2014
东西,天宫院,有电梯,25,龙湖时代天街,101102325237,2室1厅,340,大兴,其他,87.0,2014
